0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.125	0
0	0	1.1195	0	0	1.1195	0	0	1.1195	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0.25	0	0	0.375
0	2.068	0	0	1.608	0	0	1.5485	0	0	0.4165	0	0	0.5	0	0	0.3335	0	0	0	0.125	0	0	0.125
0.922	0	0	0.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.25	0	0.2665	0
31.057	8.92	12.134	31.057	7.8935	12.134	13.1	6.451	6.073	0.413	0.853	0.27	0.404	0.8865	0.2645	0.269	0.4955	0.174	0	0	0	0	0	0
10.677	12.6995	11.157	9.744	12.6995	11.157	4.962	4.4875	8.68	0.709	0.581	0.245	0.667	0.556	0.238	0.4	0.7335	0.15	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.5	0	0	0.2
2.786	5.154	0.4795	2.786	5.154	0.4795	1.858	2.3695	0.4795	0.333	0.4635	0	0.333	0.4635	0	0	0.35	0	0	0	0.1	0	0	0.1
0	0.5325	0	0	0.5325	0	0	0.5325	0	0	0	0	0	0	0	0	0	0	0	0.1	0.125	0	0	0
0	0.9605	0	0	0.9605	0	0	0.9605	0	0	0	0	0	0	0	0	0	0	0.5	0.6	0.25	0	0.7	0
14.584	0	10.5805	14.584	0	10.5805	8.751	0	4.3575	0.724	0	0.838	0.695	0	0.838	0.444	0	0.7165	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.375	0.5	0	0.4465
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.3145	0	0.2	0.2	0
1.866	0	0.476	1.866	0	0	0	0	0.476	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.143	0.143
1.835	0	0	0.931	0	0	1.835	0	0	0	0	0	0	0	0	0	0	0	0.4	0.75	0.225	0.2	0.625	0.225
8.752	12.134	7.983	8.752	12.134	7.983	3.857	6.073	3.0275	0.917	0.27	0.3915	0.917	0.2645	0.3915	0.833	0.174	0.3335	0	0	0	0	0	0.1665
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.1	1	0.0715	0.2
0	0	0.4825	0	0	0.4825	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1665	0.2	0.1	0
0	0.451	1.029	0	0.451	0.465	0	0	1.029	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.1
0	4.083	0.933	0	2.462	0.933	0	2.0845	0	0	0.0535	0	0	0.1	0	0	0	0	0	0.2875	0	0.286	0.25	0
4.793	13.6875	13.318	3.788	12.2065	11.7035	4.793	10.2895	8.4735	0.9	0.5695	0.683	0.833	0.546	0.6925	0.6	0.339	0.432	0	0	0.1	0.2	0	0
0.965	1.8555	0	0.965	1.8555	0	0	0.929	0	0	0	0	0	0	0	0	0	0	0.5	0.3	0.757	0.5	0	0.8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0.75	0.25	0.0715
0	7.7965	7.0525	0	7.7965	7.0525	0	7.3305	4.6425	0	0.622	0.661	0	0.622	0.647	0	0.5305	0.5	0.2	0	0	0	0	0
1.904	11.7935	0	1.904	11.7935	0	1.904	3.5805	0	1	0.243	0	1	0.241	0	1	0.238	0	0	0	0	0	0	0
8.534	0	7.4585	8.534	0	7.4585	4.62	0	4.0145	0.679	0	0.841	0.679	0	0.8335	0.333	0	0.65	0	0.1	0.125	0	0.3	0
10.382	8.3795	5.154	10.382	8.3795	5.154	5.673	4.494	2.3695	0.927	0.338	0.4635	0.927	0.338	0.4635	0.467	0.1945	0.35	0	0.1	0	0	0.1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.1	0	0	0.2
8.166	0	0	4.924	0	0	4.169	0	0	0.107	0	0	0.2	0	0	0	0	0	0.2	0.5	0.1875	0	0.3	0.393
6.694	14.5255	14.1405	6.694	14.5255	12.653	3.769	6.8485	9.138	0.905	0.7475	0.7585	0.905	0.733	0.807	0.833	0.522	0.4155	0	0	0	0	0	0
0	0	12.6995	0	0	12.6995	0	0	4.4875	0	0	0.581	0	0	0.556	0	0	0.7335	0	0	0	0	0	0
0	0	0.45	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0.6	0	0
0	0	1.0015	0	0	0.5425	0	0	0.4595	0	0	0.5	0	0	0	0	0	0	0.2	0.5	0.757	0	0.2	0.7855
11.681	14.1405	15.5285	11.681	12.653	15.5285	6.743	9.138	6.55	0.773	0.7585	0.2065	0.773	0.807	0.202	0.524	0.4155	0.1345	0	0	0	0	0	0
15.621	1.4845	0	15.621	1.4845	0	6.494	1.4845	0	0.219	0.3335	0	0.21	0.3335	0	0.2	0.3335	0	0.333	0.5	0.1	0	0.8	0.3
0	0.952	0	0	0.952	0	0	0.952	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0
1.824	1.02	0.451	1.824	0.456	0.451	0.921	0.564	0	1	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0
10.308	5.191	1.393	10.308	5.191	1.393	4.739	2.8365	0.929	0.927	0.4635	0.1665	0.927	0.4635	0.1665	0.7	0.2335	0	0	0	0.1	0	0	0.1
0	4.083	0	0	2.462	0	0	2.0845	0	0	0.0535	0	0	0.1	0	0	0	0	0.375	0.2	0	0.5	0	0.143
1.964	10.7435	12.8245	1.964	10.7435	12.3645	1.964	5.3425	4.78	1	0.6805	0.591	1	0.673	0.6245	1	0.3165	0.4165	0	0.125	0	0	0	0
0	7.983	13.5705	0	7.983	13.5705	0	3.0275	7.3305	0	0.3915	0.8015	0	0.3915	0.8015	0	0.3335	0.428	0.2	0	0	0.2	0.1665	0
4.047	0	0	4.047	0	0	4.047	0	0	0.333	0	0	0.333	0	0	0.333	0	0	0.2	0	0.1	0	0	0
9.443	0.933	18.6305	9.443	0.933	18.6305	4.889	0.933	7.159	0.533	0	0.526	0.533	0	0.5195	0.3	0	0.5945	0	0	0	0	0.1	0
12.953	4.267	7.5115	12.953	4.267	7.5115	6.065	2.31	3.454	0.682	0.3395	0.8335	0.667	0.3395	0.8335	0.3	0.1665	0.75	0.25	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.5	0	0.4	0.5	0
5.49	6.33	4.3075	5.49	6.33	4.3075	4.566	5.864	2.3595	0.6	0.2885	0.361	0.6	0.2885	0.347	0.6	0.197	0.2	0	0.1	0	0	0	0
0	0	2.0235	0	0	2.0235	0	0	2.0235	0	0	0.1665	0	0	0.1665	0	0	0.1665	0	0.125	0.2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857	0.25	0.143	0	0	0
2.058	0	1.381	0.93	0	1.381	2.058	0	1.381	1	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0
0	0.4825	0	0	0.4825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1665	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.784	1.0015	0.946	2.784	0.5425	0.946	0.931	0.4595	0.4635	0	0.5	0	0	0	0	0	0	0	0	0.757	0.55	0	0.7855	0.25
0	0	1.8895	0	0	1.8895	0	0	1.4385	0	0	0.0835	0	0	0.0835	0	0	0.1665	0	0.1	0.125	0	0	0
2.284	0	0.9605	0.912	0	0.9605	2.284	0	0.9605	0	0	0	0	0	0	0	0	0	0.4	0.75	0.6	0	0.5	0.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.4	0.1	0.2	0.3	0
0	1.0265	0	0	1.0265	0	0	1.0265	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0.2	0.25	0	0.425	0
0	7.0445	0	0	7.0445	0	0	4.1905	0	0	0.291	0	0	0.2745	0	0	0.25	0	0.2	0.1	0	0	0.1	0
19.624	5.9025	7.0445	16.395	5.4	7.0445	11.822	4.959	4.1905	0.556	0.855	0.291	0.575	0.8215	0.2745	0.364	0.55	0.25	0	0.1	0.1	0	0.1	0.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0.3	0
0	0.45	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.6	0	0	0.4
0	0.9605	0	0	0.9605	0	0	0.9605	0	0	0	0	0	0	0	0	0	0	0.5	0.35	0	0	0.2	0
0	0	14.5255	0	0	14.5255	0	0	6.8485	0	0	0.7475	0	0	0.733	0	0	0.522	0	0	0	0	0	0
0	1.0015	1.8555	0	0.5425	1.8555	0	0.4595	0.929	0	0.5	0	0	0	0	0	0	0	0.8	0.457	0.3	1	0.2855	0
2.969	1.1195	7.8105	2.969	1.1195	7.8105	2.969	1.1195	3.247	0.667	0.5	0.1095	0.667	0.5	0.105	0.667	0.5	0.1	0	0.25	0.6665	0.6	0.375	0.5
0	0.9175	0.461	0	0.4655	0.461	0	0.9175	0	0	0	0	0	0	0	0	0	0	0.2	0.325	0	0.2	0.225	0.1665
0	0.461	0	0	0.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.4285	0	0.1665	0
2.04	0	0.912	0.912	0	0.912	1.128	0	0.4605	1	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
13.134	14.851	9.517	13.134	14.851	7.5335	9.231	9.7675	8.0705	0.513	0.6	0.763	0.474	0.5635	0.7255	0.333	0.3975	0.4725	0	0	0	0	0	0.1
0	11.3965	0	0	10.9365	0	0	4.0825	0	0	0.6355	0	0	0.669	0	0	0.5	0	0	0	0	0	0	0
0	0	1.841	0	0	1.841	0	0	0.934	0	0	0.25	0	0	0.25	0	0	0.5	0.4	0.125	0.653	1	0.25	0.4375
0	0	1.1195	0	0	1.1195	0	0	1.1195	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0.25	0	0	0.375
0.907	0.4795	10.935	0.907	0.4795	10.935	0.907	0.4795	4.8535	0	0	0.6	0	0	0.6	0	0	0.6	0	0.1	0	0.2	0.1	0
0	0	2.41	0	0	1.846	0	0	2.41	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.1
0	0.9175	0	0	0.4655	0	0	0.9175	0	0	0	0	0	0	0	0	0	0	0.25	0.45	0.1	0.25	0.225	0.2665
0	4.9285	0	0	4.9285	0	0	2.984	0	0	0.107	0	0	0.107	0	0	0.1665	0	0.4	0.5	0.3145	0.4	0.4	0.2
0.904	3.066	0	0	3.066	0	0.904	1.5045	0	0	0.1	0	0	0.1	0	0	0	0	0.8	0.2145	0.75	0	0.5535	0.625
0	3.728	0	0	3.728	0	0	2.821	0	0	0.5835	0	0	0.5835	0	0	0.8335	0	0	0.653	0.4	0.2	0	0.3
0	0	1.409	0	0	0.933	0	0	0.476	0	0	0	0	0	0	0	0	0	0	0.1875	0.5	0	0.393	0.143
12.66	13.522	2.745	12.66	12.574	2.745	11.728	6.656	2.283	0.577	0.5835	0.3	0.577	0.593	0.3	0.394	0.567	0.3	0	0	0.1	0	0	0
21.415	9.77	8.3275	21.415	9.3035	8.3275	16.461	4.0035	5.707	0.49	0.66	0.3145	0.476	0.625	0.3	0.3	0.7	0.189	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0.5	0.143	0.625	0.5
0	0.912	0.451	0	0.912	0.451	0	0.4605	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.2	0	0.7	0.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.952	0.933	0	0	0.933	0	0.952	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.286	0	0.2
0.965	0	0	0.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2665	0	0	0.1	0
0	0.946	0	0	0.946	0	0	0.4635	0	0	0	0	0	0	0	0	0	0	0.714	0.55	0.5	1	0.25	0.3
12.427	5.175	29.599	12.427	5.175	29.599	4.818	2.898	8.979	0.667	0.2665	0.377	0.667	0.2665	0.3685	0.9	0.15	0.3945	0	0	0	0	0.1	0
24.268	15.5285	12.359	24.268	15.5285	12.359	12.146	6.55	4.956	0.54	0.2065	0.85	0.529	0.202	0.85	0.348	0.1345	0.75	0	0	0	0	0	0
0.936	0	13.6525	0.936	0	13.6525	0	0	3.5805	0	0	0.6595	0	0	0.6575	0	0	0.238	0	0	0	0	0	0
0	30.2555	0	0	28.6565	0	0	9.4635	0	0	0.3485	0	0	0.363	0	0	0.2975	0	0	0.5	0	0	0.0715	0
0	1.0505	0	0	1.0505	0	0	1.0505	0	0	0	0	0	0	0	0	0	0	0.2	0.6	0.4145	0.4	0.6	0.1
13.059	7.4585	11.3965	13.059	7.4585	10.9365	4.944	4.0145	4.0825	0.667	0.841	0.6355	0.667	0.8335	0.669	0.5	0.65	0.5	0	0.125	0	0	0	0
2.003	0	1.392	1.085	0	1.392	0.919	0	0.4655	1	0	0	0	0	0	0	0	0	0.714	0.5	0.4	0.571	0.2	0.5
0	12.359	8.3795	0	12.359	8.3795	0	4.956	4.494	0	0.85	0.338	0	0.85	0.338	0	0.75	0.1945	0	0	0.1	0.333	0	0.1
0	0	1.142	0	0	0.456	0	0	1.142	0	0	0	0	0	0	0	0	0	0.5	0.8	0.7	0	1	0.5
22.122	10.5805	8.92	21.2	10.5805	7.8935	12.117	4.3575	6.451	0.584	0.838	0.853	0.614	0.838	0.8865	0.364	0.7165	0.4955	0	0	0	0	0	0
1.921	1.142	0	1.921	0.456	0	1.921	1.142	0	0	0	0	0	0	0	0	0	0	0.2	0.7	0.5	0.4	0.5	0
0.902	0.912	0	0.902	0.912	0	0	0.4605	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0
0	0	7.292	0	0	7.292	0	0	4.3755	0	0	0.362	0	0	0.3475	0	0	0.222	0	0	0	0	0	0
0	1.4845	7.8105	0	1.4845	7.8105	0	1.4845	3.247	0	0.3335	0.1095	0	0.3335	0.105	0	0.3335	0.1	1	0	0.1665	1	0.3	0
0	1.409	0	0	0.933	0	0	0.476	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.143	0.2
0	0	2.781	0	0	2.781	0	0	2.781	0	0	0.2665	0	0	0.2665	0	0	0.1665	0	0.4145	0.278	0	0.1	0.0555
2.762	1.029	5.233	2.762	0.465	5.233	2.762	1.029	1.4715	0	0.5	0.3635	0	0	0.3635	0	0	0.1665	0	0	0.2	0	0.1	0
0	7.0445	0	0	7.0445	0	0	4.1905	0	0	0.291	0	0	0.2745	0	0	0.25	0	0	0.1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.125	0
0	3.066	0.452	0	3.066	0	0	1.5045	0.452	0	0.1	0	0	0.1	0	0	0	0	0.429	0	0.9	0.857	0.125	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0	0	0.3	0.25
0	0	0.5325	0	0	0.5325	0	0	0.5325	0	0	0	0	0	0	0	0	0	0	0.6	0.1	0	0.4	0
0	7.8105	0	0	7.8105	0	0	3.247	0	0	0.1095	0	0	0.105	0	0	0.1	0	0	0.6665	0.1	0	0.5	0.3
9.727	17.182	13.522	9.727	17.182	12.574	6.856	4.229	6.656	0.711	0.1845	0.5835	0.711	0.1825	0.593	0.571	0.25	0.567	0	0	0	0	0	0
0	0	0.461	0	0	0.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0.25	0.333	0.225	0
0	4.3075	8.268	0	4.3075	8.268	0	2.3595	2.965	0	0.361	0.2755	0	0.347	0.2645	0	0.2	0.2335	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.461	0	0	0.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.5715	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.8	0.75	1	0.6	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286	0.4285	0.1	0	0	0
0	0.4825	4.083	0	0.4825	2.462	0	0	2.0845	0	0	0.0535	0	0	0.1	0	0	0	0.8	0.607	0.2	0.6	0.75	0
30.45	15.0305	0	29.357	13.978	0	7.534	5.6965	0	0.361	0.168	0	0.377	0.1745	0	0.286	0.1545	0	1	0	0	0.143	0	0
0	13.318	7.0445	0	11.7035	7.0445	0	8.4735	4.1905	0	0.683	0.291	0	0.6925	0.2745	0	0.432	0.25	0.2	0.1	0.1	0.2	0	0
0	5.1015	0	0	5.1015	0	0	1.7745	0	0	0.378	0	0	0.378	0	0	0.3335	0	0	0	0	0	0	0
8.615	2.745	0	8.615	2.745	0	4.719	2.283	0	0.722	0.3	0	0.694	0.3	0	0.4	0.3	0	0	0.1	0	0	0	0
0	21.369	16.51	0	21.369	16.51	0	9.9215	8.0015	0	0.593	0.7285	0	0.5885	0.723	0	0.3965	0.5905	0	0	0	0	0	0
24.834	10.935	17.182	24.834	10.935	17.182	9.5	4.8535	4.229	0.385	0.6	0.1845	0.372	0.6	0.1825	0.289	0.6	0.25	0	0	0	0	0	0
0	0	1.142	0	0	0.456	0	0	1.142	0	0	0	0	0	0	0	0	0	1	0.7	0.45	1	0.8	0
0	0.45	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.3	0	0.3	0.1
0	1.02	0.912	0	0.456	0.912	0	0.564	0.4605	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
0.959	1.393	5.175	0.959	1.393	5.175	0.959	0.929	2.898	0	0.1665	0.2665	0	0.1665	0.2665	0	0	0.15	0	0.1	0	0	0.1	0.1
0	0	0.4825	0	0	0.4825	0	0	0	0	0	0	0	0	0	0	0	0	0.333	0.1	0	0	0.2	0
16.536	0	9.77	16.536	0	9.3035	5.93	0	4.0035	0.551	0	0.66	0.529	0	0.625	0.467	0	0.7	0	0	0	0	0	0
0	0	2.327	0	0	2.327	0	0	0	0	0	0.4165	0	0	0.4165	0	0	0	0	0	0	0	0	0
0	0	2.0235	0	0	2.0235	0	0	2.0235	0	0	0.1665	0	0	0.1665	0	0	0.1665	0	0.125	0.1	0	0	0
0	7.8105	4.267	0	7.8105	4.267	0	3.247	2.31	0	0.1095	0.3395	0	0.105	0.3395	0	0.1	0.1665	0.2	0.1665	0	0.6	0	0
0	13.5705	6.547	0	13.5705	6.547	0	7.3305	3.2985	0	0.8015	0.63	0	0.8015	0.63	0	0.428	0.35	0	0	0	0	0	0
23.587	2.327	0.952	23.587	2.327	0.952	7.161	0	0.952	0.486	0.4165	0.5	0.482	0.4165	0.5	0.476	0	0.5	0	0	0	0	0	0
4.136	0	0	3.216	0	0	3.097	0	0	0.833	0	0	1	0	0	0.667	0	0	0	0	0	0	0.2	0
8.802	2.3345	3.424	8.802	2.3345	3.424	6.981	1.872	2.5225	0.417	0.4165	0.3095	0.417	0.4165	0.3095	0.381	0.3335	0.3	0.2	0	0	0.4	0.3	0.4
0	1.85	0.4655	0	1.85	0.4655	0	0.908	0.4655	0	0.0835	0	0	0.0835	0	0	0	0	0	0	0.2	0.2	0	0.4
9.901	2.5185	0	9.901	2.5185	0	5.213	2.083	0	0.422	0.4	0	0.422	0.4	0	0.4	0.4165	0	0	0.1665	0	0	0.3335	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3.276	2.282	0	3.276	2.282	0	0.9465	1.8235	0	0.262	0.2	0	0.262	0.2	0	0	0.0835	0.2	0.0625	0.2	0	0	0.1
0	0.4925	2.8765	0	0.4925	2.8765	0	0.4925	1.948	0	0	0.3	0	0	0.3	0	0	0.0835	0.2	0.354	0	0.2	0.368	0.1555
6.848	4.401	10.6645	6.848	4.401	10.6645	5.045	3.4905	7.358	0.619	0.2085	0.383	0.619	0.2085	0.383	0.6	0.1905	0.475	0	0.1	0.2055	0.6	0.3	0.402
13.632	8.912	12.2725	13.632	8.912	12.2725	8.558	8.912	8.173	0.576	0.752	0.582	0.576	0.752	0.582	0.429	0.4325	0.564	0.2	0	0	0	0	0
0.907	10.6645	7.3265	0.907	10.6645	7.3265	0.907	7.358	7.3265	0	0.383	0.564	0	0.383	0.564	0	0.475	0.4445	0.333	0.2055	0.125	0.667	0.402	0.225
0	0	2.348	0	0	2.348	0	0	0.4555	0	0	0.2	0	0	0.2	0	0	0	0	0.2	0.2145	0	0.3	0.143
0	1.343	0	0	1.343	0	0	0.4665	0	0	0.3335	0	0	0.3335	0	0	0	0	0	0.35	0	0	0.0625	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.125	0.1715	0.2	0.5	0.343
13.226	12.2725	11.718	13.226	12.2725	11.718	12.239	8.173	8.6855	0.545	0.582	0.62	0.545	0.582	0.62	0.364	0.564	0.5695	0	0	0	0	0	0
16.488	3.1965	2.5185	16.488	3.1965	2.5185	8.09	3.1965	2.083	0.3	0.85	0.4	0.3	0.85	0.4	0.381	0.8	0.4165	0	0.1	0.1665	0	0.3	0.3335
0	0	1.343	0	0	1.343	0	0	0.4665	0	0	0.3335	0	0	0.3335	0	0	0	0.5	0.2145	0.1	0.125	0.143	0
0	2.8765	0	0	2.8765	0	0	1.948	0	0	0.3	0	0	0.3	0	0	0.0835	0	0	0.125	0.3715	0	0.5555	0.243
3.725	0.4535	4.873	3.725	0.4535	4.873	2.8	0.4535	3.9625	0.833	0	0.2085	0.833	0	0.2085	0.667	0	0.1905	0	0.4105	0.1	0.2	0.3395	0.4
0	0	2.282	0	0	2.282	0	0	1.8235	0	0	0.2	0	0	0.2	0	0	0.0835	0.4	0.1	0.1	0.2	0	0
14.207	3.424	4.0145	14.207	3.424	4.0145	9.377	2.5225	3.123	0.242	0.3095	0.262	0.242	0.3095	0.262	0.25	0.3	0.35	0.125	0	0.3095	0.375	0.4	0.548
0	0.4655	0	0	0.4655	0	0	0.4655	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.5	0
1.847	7.3265	10.517	1.847	7.3265	10.517	1.847	7.3265	6.318	1	0.564	0.5	1	0.564	0.5	1	0.4445	0.4905	0.2	0.125	0	0.4	0.225	0.1
0.915	0	3.212	0.915	0	3.212	0.915	0	0.9035	0	0	0.2665	0	0	0.2665	0	0	0	0	0.4	0.125	0	0.2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.546	3.5085	10.7625	4.546	3.5085	10.7625	4.546	3.5085	6.128	0.7	0.8	0.55	0.7	0.8	0.55	0.6	0.75	0.607	0	0.1	0	0.2	0.3	0
0	2.348	1.343	0	2.348	1.343	0	0.4555	0.4665	0	0.2	0.3335	0	0.2	0.3335	0	0	0	0	0.2145	0.35	0	0.143	0.0625
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2.282	0	0	2.282	0	0	1.8235	0	0	0.2	0	0	0.2	0	0	0.0835	0	0.2	0.2	0.3665	0	0.1	0.0555
0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0.4	-1	0
0.985	0	0	0.985	0	0	0.985	0	0	0	0	0	0	0	0	0	0	0	0.375	0.3665	0.1	0.625	0.0555	0.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0	0.4	0.2555
3.748	0	0.446	3.748	0	0.446	0.933	0	0	0.667	0	0	0.667	0	0	0	0	0	0.333	0	0.111	0	0	0
9.483	4.0145	3.5085	9.483	4.0145	3.5085	9.483	3.123	3.5085	0.528	0.262	0.8	0.528	0.262	0.8	0.389	0.35	0.75	0.25	0.3095	0.1	0.25	0.548	0.3
0	0	0.4535	0	0	0.4535	0	0	0.4535	0	0	0	0	0	0	0	0	0	0	0	0.2855	0	0	0.381
0	4.9505	0	0	4.9505	0	0	2.6065	0	0	0.211	0	0	0.211	0	0	0.2	0	0	0.1665	0	0	0.3335	0.3
0	1.8725	4.7215	0	1.8725	4.7215	0	1.8725	2.785	0	0.25	0.1665	0	0.25	0.1665	0	0.0835	0	0	0.2665	0.1665	0	0.5	0.5665
0.944	1.8625	4.401	0.944	1.8625	4.401	0.944	1.4	3.4905	0	0.4165	0.2085	0	0.4165	0.2085	0	0.3335	0.1905	0	0.125	0.1	0.4	0.225	0.3
0	0.437	2.283	0	0.437	2.283	0	0	1.341	0	0	0.0835	0	0	0.0835	0	0	0	0.2	0.3855	0.278	0.2	0.357	0.111
5.037	10.517	4.9505	5.037	10.517	4.9505	4.166	6.318	2.6065	0.8	0.5	0.211	0.8	0.5	0.211	0.833	0.4905	0.2	0	0	0.1665	0	0.1	0.3335
0	0	2.348	0	0	2.348	0	0	0.4555	0	0	0.2	0	0	0.2	0	0	0	0.2	0.1715	0	0.2	0.343	0
3.7	0.433	0	3.7	0.433	0	1.816	0.433	0	0.167	0	0	0.167	0	0	0	0	0	0	0.378	0	0	0.211	0.1
0	4.9505	-0.5	0	4.9505	-0.5	0	2.6065	-0.5	0	0.211	-0.5	0	0.211	-0.5	0	0.2	-0.5	0	0	-0.5	0	0	-0.2
4.564	0	0	4.564	0	0	3.647	0	0	0.4	0	0	0.4	0	0	0.167	0	0	0	0.3	0.3	0	0.1	0
0.874	2.6665	0	0.874	2.6665	0	0	1.338	0	0	0.1	0	0	0.1	0	0	0	0	0.2	0.25	0.3855	0	0	0.457
12.164	13.0065	12.7645	12.164	13.0065	12.7645	10.216	7.344	11.324	0.582	0.579	0.5815	0.582	0.579	0.5815	0.528	0.5145	0.418	0	0.1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
0	11.0715	3.8135	0	11.0715	3.8135	0	4.5145	3.8135	0	0.439	0.5	0	0.439	0.5	0	0.4	0.167	0	0	0.1	0.333	0.143	0
5.17	5.195	3.1965	5.17	5.195	3.1965	5.17	5.195	3.1965	0.6	0.264	0.85	0.6	0.264	0.85	0.5	0.1945	0.8	0	0.2915	0.1	0.2	0.4585	0.3
5.564	0.8875	0	5.564	0.8875	0	0.947	0.8875	0	0.533	0	0	0.533	0	0	0	0	0	0.25	0	0.2	0	0	0.1
0	0	0.4925	0	0	0.4925	0	0	0.4925	0	0	0	0	0	0	0	0	0	0.333	0.3	0.2875	0.111	0	0.4125
2.686	0	0	2.686	0	0	0.933	0	0	0.667	0	0	0.667	0	0	0	0	0	0.2	0.25	0	0	0.0625	0
0	4.7215	0	0	4.7215	0	0	2.785	0	0	0.1665	0	0	0.1665	0	0	0	0	0	0.1665	0	0	0.5665	0.2
0	1.312	2.6665	0	1.312	2.6665	0	0	1.338	0	0	0.1	0	0	0.1	0	0	0	0.2	0.125	0.25	0.2	0	0
0	0	0.4535	0	0	0.4535	0	0	0.4535	0	0	0	0	0	0	0	0	0	0	0	0.4105	0.333	0	0.3395
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1665
