2.19	0	0	6.425	0	2.19	0	0	7.545	0	0	0	0	0	0	0	0	0	0.393	0	0	0	0	0.393	0	0	0	0	0	0	0.2	1	0	0	1	0.2	1	0	0	1	0	0.387
0	17.831	0	15.609	0.813	0.865	21.968	0	18.827	0.813	0	0	0	0	0	0	0.267	0	0.331	0	0	0.267	0	0.331	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.898	0.246
0	10.935	1.873	0	0	2.49	16.153	4.402	0	0	0	0	0	0	0	0	0.243	1	0	0	0	0.243	1	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0.2	0.556	0.250
0	5.394	3.028	2.998	15.609	0	9.958	4.917	7.199	18.827	0	0	0	0	0	0	0.722	0.5	0.619	0.331	0	0.722	0.5	0.619	0.331	0	0	0	0	0	0.6	0	0	0.4	1	0.4	0	0	0.2	0	0	0.758
10.84	5.02	6.328	0	3.842	13.24	7.776	10.148	0	4.675	0	0	0	0	0	0.582	0.536	0.667	0	0.5	0.582	0.536	0.667	0	0.5	0	0	0	0	0	0.25	0	0.4	0.333	0.2	0	0	0	1	0	0.558	0.324
0	0	1.01	1.727	9.757	0	0	1.01	7.894	11.981	0	0	0	0	0	0	0	0	0.571	0.382	0	0	0	0.571	0.382	0	0	0	0	0	0.333	0.625	0.25	0	0	0.667	0.75	0.5	0	0.111	0.117	0.718
15.092	0	1.76	0	0	16.937	0	2.609	2.002	0	0	0	0	0	0	0.261	0	0.333	0	0	0.261	0	0.333	0	0	0	0	0	0	0	0	0.8	0	0	0	0	1	0	0	0	0.414	0.242
2.998	0	5.394	0	0	7.199	0	9.958	0	0	0	0	0	0	0	0.619	0	0.722	0	0	0.619	0	0.722	0	0	0	0	0	0	0	0.4	0	0	1	0.6	0.2	0	0	1	0.4	0	0.456
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118	0.966
0.829	6.769	4.523	0	11.238	3.719	9.648	7.95	0	16.861	0	0	0	0	0	0.667	0.444	0.464	0	0.275	0.667	0.444	0.464	0	0.275	0	0	0	0	0	0	0.6	0	0.8	0	0	0	0	0.8	0	0.893	0.162
0	4.798	0	0	0	0	8.293	0	0	0.891	0	0	0	0	0	0	0.821	0	0	0	0	0.821	0	0	0	0	0	0	0	0	1	0	1	0.2	0	1	0.333	1	0	0	0.716	0.994
0	0	2.143	1.799	2.015	0	0	2.143	2.714	2.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0.760
0.813	0	0	0	0	0.813	0	0	0.865	1.998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556	0.258
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.899	0.682
9.757	1.01	11.255	0	0	11.981	1.01	13.939	0	0	0	0	0	0	0	0.382	0	0.352	0	0	0.382	0	0.352	0	0	0	0	0	0	0	0	0.25	0.667	0.333	0.25	0.111	0.5	0.333	0.667	0.25	0.299	0.397
0	0	0	2.337	0	2.605	0	2.002	3.422	0	0	0	0	0	0	0.333	0	0	0	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0.429	0.8	0	0	0	0	1	0.556	0.223
0	5.323	0	11.835	0	0	5.323	0	11.835	0	0	0	0	0	0	0	0.4	0	0.423	0	0	0.4	0	0.423	0	0	0	0	0	0	0.111	0	0.2	0	0	0	0	0.2	0	0	0.898	0.574
0	1.01	1.799	0	0	0	1.01	2.714	0.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.667	0	0	0.2	1	0.667	0	0	0	0	0.827
